province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
江西,2005,0.4282077775555539,0.571792222444446,28.82169474
江西,2006,0.407975273730615,0.592024726269385,33.36870545
江西,2007,0.3744782027926949,0.625521797207305,39.42381439
江西,2008,0.370850326270986,0.629149673729014,41.86324428
江西,2009,0.3561293442354539,0.6438706557645462,46.61024296
江西,2010,0.445966881554967,0.554033118445033,45.334558628
江西,2011,0.435775143893472,0.564224856106528,48.41810155
江西,2012,0.4463586775013299,0.55364132249867,52.19768575
江西,2013,0.48907330284785,0.51092669715215,55.88130489
江西,2014,0.482277661391338,0.517722338608662,59.44951331
江西,2015,0.480790510598013,0.519209489401987,63.36659031
江西,2016,0.501764439290897,0.498235560709103,64.41281408
江西,2017,0.5175568377134661,0.48244316228653394,66.74406514
江西,2018,0.5626132086086719,0.4373867913913281,68.15951402
江西,2019,0.579156359536025,0.42084364046397504,70.16836452
江西,2020,0.593055689676989,0.40694431032301104,69.55926932
江西,2021,0.623623295131492,0.37637670486850805,71.44453924
江西,2022,0.635850648412141,0.364149351587859,73.66637662
河北,2003,0.266230244935171,0.733769755064829,99.8594483
河北,2004,0.269479546312843,0.730520453687157,112.13474482
河北,2005,0.2708990208405409,0.7291009791594592,144.58452267
河北,2006,0.273500034701593,0.726499965298407,157.44723878000002
河北,2007,0.288239289143675,0.711760710856325,170.559383268167
河北,2008,0.275853986102742,0.724146013897258,179.06808671890002
河北,2009,0.2831127374636289,0.7168872625363711,185.5416168785
河北,2010,0.3169521347820699,0.6830478652179302,196.3667913696
河北,2011,0.329794389157678,0.670205610842322,223.8626968602
河北,2012,0.3248274521198939,0.675172547880106,229.0286657725
河北,2013,0.33357060709789,0.66642939290211,235.04684601
河北,2014,0.34053564591058,0.6594643540894201,228.98500479
河北,2015,0.3628712058640659,0.637128794135934,229.55228082
河北,2016,0.380812030269233,0.619187969730767,230.83438968
河北,2017,0.411435153653479,0.588564846346521,227.72322532
河北,2018,0.426692037817272,0.573307962182728,260.03628436
河北,2019,0.430192064684234,0.569807935315766,248.40812089
河北,2020,0.427828724282293,0.572171275717707,252.1854947
河北,2021,0.492007830389888,0.507992169610112,246.10964556
河北,2022,0.499138018901254,0.500861981098746,245.55436344
河南,2003,0.410367537251177,0.589632462748823,61.00403545
河南,2004,0.402532424222935,0.597467575777065,77.98566615
河南,2005,0.344742033710777,0.6552579662892231,99.5648291
河南,2006,0.332326287700076,0.667673712299924,115.34719596
河南,2007,0.353458370517152,0.646541629482848,127.6356055
河南,2008,0.364875837520237,0.635124162479763,131.38826102000002
河南,2009,0.359735519154207,0.640264480845793,139.7112592
河南,2010,0.377754852929473,0.622245147070527,145.35204383
河南,2011,0.4153352506705,0.5846647493295001,159.4993447225
河南,2012,0.496491190800898,0.503508809199102,154.3050496415
河南,2013,0.559405089304245,0.44059491069575496,145.14155186
河南,2014,0.5377488058071089,0.46225119419289107,153.98584169
河南,2015,0.55525947244843,0.44474052755157,155.08759386
河南,2016,0.598236867343142,0.40176313265685804,157.17818221
河南,2017,0.630682220271944,0.369317779728056,155.40373375
河南,2018,0.662036358708042,0.337963641291958,147.97323694
河南,2019,0.681253922358651,0.318746077641349,146.48993467
河南,2020,0.668203360982793,0.331796639017207,151.42384157
河南,2021,0.6981604369887551,0.3018395630112449,158.26823937
河南,2022,0.711669809053054,0.288330190946946,163.04674861
浙江,2003,0.6723404727126929,0.3276595272873071,54.97821406
浙江,2004,0.6327472091837381,0.36725279081626194,66.81339615
浙江,2005,0.660329127901619,0.339670872098381,80.22981300000001
浙江,2006,0.68300190820993,0.31699809179007,88.03500984
浙江,2007,0.701814987148677,0.29818501285132304,96.769938304
浙江,2008,0.709096279032392,0.29090372096760797,102.0617679992
浙江,2009,0.722827175809739,0.277172824190261,104.617236127
浙江,2010,0.753424364421142,0.24657563557885798,109.7798767792
浙江,2011,0.765420322815016,0.23457967718498396,118.3187860648
浙江,2012,0.774355518502739,0.22564448149726102,120.8738890272
浙江,2013,0.778142620062837,0.22185737993716304,123.55585371
浙江,2014,0.776741462752554,0.22325853724744604,126.66533087
浙江,2015,0.784294252729361,0.21570574727063896,133.59504262000002
浙江,2016,0.8146106642015449,0.18538933579845507,134.80137842
浙江,2017,0.851890223402323,0.148109776597677,137.47525063999998
浙江,2018,0.872592702108616,0.12740729789138405,140.53076375
浙江,2019,0.8737277842686411,0.12627221573135894,143.42404593999998
浙江,2020,0.886468773321979,0.11353122667802096,161.13299472999998
浙江,2021,0.884606920521214,0.11539307947878596,171.76480227
浙江,2022,0.9519547466230154,0.04804525337698462,358.02628753
海南,2003,0.619535602715109,0.380464397284891,3.3279695
海南,2004,0.744402755573951,0.25559724442604903,8.20267153
海南,2005,0.726911810276629,0.273088189723371,2.97239837
海南,2006,0.9015825366786328,0.09841746332136725,7.34311448
海南,2007,0.9079697694322926,0.09203023056770743,8.2192039
海南,2008,0.9042060999621442,0.09579390003785582,9.71711309
海南,2009,0.871233276955473,0.12876672304452697,10.18497333
海南,2010,0.891300750046415,0.10869924995358504,11.48770107
海南,2011,0.9005455669072244,0.09945443309277557,14.94485991
海南,2012,0.8874514026863161,0.11254859731368394,15.18726693
海南,2013,0.9012285947899448,0.09877140521005523,15.27687823
海南,2014,0.9069620861169304,0.09303791388306959,15.68473345
海南,2015,0.91633083612211,0.08366916387789003,16.1054191
海南,2016,0.9048532371914616,0.0951467628085384,16.43283727
海南,2017,0.9008039792357024,0.09919602076429757,16.75051718
海南,2018,0.898189243365307,0.10181075663469297,17.45003464
海南,2019,0.9024600360130278,0.09753996398697218,17.92200877
海南,2020,0.9097861586385304,0.0902138413614696,17.45893065
海南,2021,0.9695307504997268,0.030469249500273188,55.06148453
海南,2022,0.9207304756746644,0.07926952432533563,18.94485974
湖北,2003,0.379755480086812,0.6202445199131881,59.325254990000005
湖北,2004,0.383810897811478,0.616189102188522,63.34696057
湖北,2005,0.421227318688566,0.578772681311434,72.76927438
湖北,2006,0.450812303511977,0.549187696488023,81.40946275
湖北,2007,0.458210248898633,0.541789751101367,90.14367544
