province,year,emission_total,emission_per_gdp,per_capita_t,is_imputed_emission
上海,2003,136.97880163156708,,,0
上海,2004,148.7175914298788,,,0
上海,2005,158.93902088128522,0.016910565272299147,8.409472004300806,0
上海,2006,165.24314560321343,0.015264391671736235,8.413602118289889,0
上海,2007,174.77467924559377,0.013260799044415983,8.46776546732528,0
上海,2008,178.15461035294973,0.011975089926998523,8.321093430777662,0
上海,2009,179.0588244317502,0.01106571893851893,8.102209250305439,0
上海,2010,195.5030960203689,0.010671799385377897,8.48906192012023,0
上海,2011,201.49475638880847,0.009874241348851984,8.552409014805113,0
上海,2012,195.9264595276622,0.008997812138180298,8.167005399235606,0
上海,2013,207.6336928198307,0.008720660445867208,8.481768497542104,0
上海,2014,194.22001513945983,0.007480213951335856,7.872720516394804,0
上海,2015,195.32384834447143,0.007020582868867047,7.946454367146925,0
上海,2016,194.7098509174037,0.0062882857429911515,7.892576040429823,0
上海,2017,196.1535720283077,0.005705737980886422,7.954321655649136,0
上海,2018,190.6416671355691,0.005047556524660876,7.702693621639155,0
上海,2019,192.9122403245068,0.004793898798358568,7.775584051773752,0
云南,2003,34.92856783561826,,,0
云南,2004,24.32519174389267,,,0
云南,2005,39.52292414838263,0.011122878492776468,0.888155598840059,0
云南,2006,46.81271426708484,0.011259281397668144,1.0442273983289057,0
云南,2007,46.52912189272369,0.009006798662935286,1.0307736351954737,0
云南,2008,49.82160197304055,0.00813998659821595,1.0966674438265585,0
云南,2009,48.26564994022908,0.007214380727067813,1.0559100840128874,0
云南,2010,50.39335858247346,0.00640330354673801,1.095031694534408,0
云南,2011,53.02951498109692,0.005486076739680218,1.1478249995908425,0
云南,2012,56.420427619008166,0.005007893240816254,1.2183206136689304,0
云南,2013,98.14017924512666,0.007533597854082035,2.1146343297807944,0
云南,2014,67.92155315109673,0.004758043947229563,1.4597367967138777,0
云南,2016,55.016777407366334,0.003279962405647347,1.1763262220946404,0
云南,2017,47.20799744532082,0.00250246479889957,1.0059236617370728,0
云南,2018,59.66091258634796,0.002784315136453061,1.2685713924377622,0
云南,2019,94.82590705916928,0.003967262586097845,2.011580548561079,0
内蒙,2003,11.332778200597836,,,0
内蒙,2004,22.624700908390007,,,0
内蒙,2005,148.7758738207907,,,0
内蒙,2006,211.38662680282823,,,0
内蒙,2007,275.76522564827553,,,0
内蒙,2008,316.1691056328024,,,0
内蒙,2009,385.4008693698,,,0
内蒙,2010,554.4141717572238,,,0
内蒙,2011,631.6783387854939,,,0
内蒙,2012,711.7525342612042,,,0
内蒙,2013,726.2636517123251,,,0
内蒙,2014,743.5439545937778,,,0
内蒙,2015,827.2705388781776,,,0
内蒙,2016,727.2193047272531,,,0
内蒙,2017,809.7295415230982,,,0
内蒙,2018,732.6490583479566,,,0
内蒙,2019,872.2619962641561,,,0
北京,2003,81.95178762327873,,,0
北京,2004,88.13363242789279,,,0
北京,2005,92.12050896786252,0.012572059525597418,5.989629971902635,0
北京,2006,96.66792509249612,0.011215807712410647,6.037971586039732,0
北京,2007,102.88992150651752,0.009588638029012667,6.139016796331594,0
北京,2008,99.20893921372056,0.008153533910855102,5.601859921723352,0
北京,2009,100.38729865591829,0.007527711230450466,5.397166594404209,0
北京,2010,105.0396713131478,0.006811822889012322,5.353703940527412,0
北京,2011,95.31082402190708,0.005399037235072597,4.7090328074064765,0
北京,2012,97.99804428143622,0.005007999891734909,4.715979031830424,0
北京,2013,94.0709764350172,0.004325897932264196,4.426869479294927,0
北京,2014,93.25544946790636,0.003955273013165363,4.295506654440643,0
北京,2015,92.7629962471174,0.0035631343602090105,4.239625056998053,0
北京,2016,89.9818072511361,0.0031640619033618308,4.09939896360529,0
北京,2017,85.5604844096039,0.0027313017155007166,3.899748605724882,0
北京,2018,88.40907310188835,0.0025143786396983154,4.033260634210236,0
北京,2019,88.15542678925796,0.002334191934473428,4.025361953847395,0
吉林,2003,67.75361906571378,,,0
吉林,2004,41.39211531467013,,,0
吉林,2005,88.65824653834807,0.031549854645154286,3.2642947915444793,0
吉林,2006,106.56698704754255,0.03257435031256077,3.9135874787933367,0
吉林,2007,154.3377651378384,0.03732743975084974,5.653397990397011,0
吉林,2008,171.5034682873353,0.03496217806648496,6.272987135601145,0
吉林,2009,169.71688164752152,0.03077201270058229,6.19404677545699,0
吉林,2010,175.5170927744892,0.02697814180582075,6.389410002711657,0
吉林,2011,210.99738159367,0.026852308130072416,7.743023177749358,0
吉林,2012,212.19241144017937,0.024027313242691268,7.864803982215692,0
吉林,2013,198.38761897506657,0.02064688081250823,7.4358178026636645,0
吉林,2014,204.8631946230369,0.020329780155109348,7.754095178767483,0
吉林,2015,194.74824362515383,0.019162664556883747,7.453051803488474,0
吉林,2016,184.13668083189128,0.017365651042758643,7.1732248084102554,0
吉林,2017,171.2108053490456,0.015448056063254136,6.777941621102358,0
吉林,2018,111.85860029809854,0.009780072420139065,4.503164263208475,0
吉林,2019,81.90676231466617,0.006854466526743282,3.345864473638324,0
四川,2003,104.84462771537495,,,0
四川,2004,23.377623847082877,,,0
四川,2005,80.66475796868924,0.011069072367193959,0.9822790790147253,0
四川,2006,105.49913323422044,0.012264346291512587,1.2914571334829286,0
四川,2007,153.6472979839744,0.01436694543774598,1.8905782943764537,0
四川,2008,154.19229306723415,0.011914653211185355,1.8947197476927273,0
四川,2009,185.26244230557245,0.012868843327098292,2.2634385132018626,0
四川,2010,200.16037221525,0.011459541425412355,2.488009598697949,0
四川,2011,276.7355771862197,0.012984294972867379,3.4317407885195896,0
四川,2012,307.3089572630552,0.012685664636925444,3.8009765895244922,0
四川,2013,287.57243320933026,0.010706983037311614,3.546336579224692,0
四川,2014,254.80961239594052,0.008679540573820676,3.13072382843028,0
四川,2015,237.8697238577873,0.007715753098786125,2.902266030475687,0
四川,2016,261.7037510683342,0.007724614249106657,3.171782221165122,0
四川,2017,202.44159637434933,0.005255888848702248,2.4422921507340973,0
四川,2018,169.83847902474338,0.0039008355503053213,2.0410825504716184,0
四川,2019,134.88006873189562,0.002859530889869439,1.6151367349047494,0
天津,2003,66.20121365876663,,,0
天津,2004,78.2771264745021,,,0
天津,2005,88.98240969693035,0.027775755305571966,8.531391150233015,0
天津,2006,95.5167230673584,0.026587814354170743,8.885276564405434,0
天津,2007,103.44727403681642,0.02445677668845251,9.277782424826585,0
天津,2008,110.23020820530462,0.020883657277021885,9.373317024260597,0
天津,2009,122.34694942456484,0.020990795289531763,9.963106630664889,0
天津,2010,139.15249990008962,0.01990281193147343,10.712278668213212,0
天津,2011,154.2893913013445,0.018722622961526127,11.50554744976469,0
天津,2012,160.32536079675523,0.01743993917075549,11.634641567253645,0
天津,2013,159.65147388633622,0.015845985577093876,11.322799566406824,0
天津,2014,158.10517130438132,0.014708552385701382,11.06404277847315,0
天津,2015,154.35309132115586,0.014174878900300834,10.726413573395124,0
天津,2016,148.94593237373917,0.012966477964110662,10.32196343546356,0
