province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
广西,2004,0.483421403025728,,32.5906668
广西,2005,0.432049703436469,,36.46733282
广西,2006,0.419193730076152,,41.61048305
广西,2007,0.45253000178485003,,47.580322876
广西,2008,0.460122665094308,,50.51749542100001
广西,2009,0.43376837107269195,,56.1270233
广西,2010,0.5009587416932799,,57.41007759
广西,2011,0.5179069799639611,,65.0486052
广西,2012,0.517499346363428,,69.672524372
广西,2013,0.516835943945557,,67.40465451
广西,2014,0.538136171435459,,71.50203776000001
广西,2015,0.55925553722843,,71.34901197
广西,2016,0.553411075335667,,74.98864224
广西,2017,0.576137729966826,,78.20285511
广西,2018,0.59682352965428,,74.4160292
广西,2019,0.612911899084019,,76.56171067999999
广西,2020,0.572143726781133,,84.39612426
广西,2021,0.5822941282019001,,89.33893129
广西,2022,0.586520353689046,,90.5022203
新疆,2003,0.611177599885339,,29.74568131
新疆,2004,0.607942706106138,,34.16104768
新疆,2005,0.644768427887769,,40.01234782
新疆,2006,0.644422131771316,,43.72053471
新疆,2007,0.639079727759413,,46.16181487
新疆,2008,0.6152240385961729,,50.175706739999995
新疆,2009,0.557592490049212,,53.56728364
新疆,2010,0.579765146013743,,57.66229995
新疆,2011,0.581219647508995,,67.41275163
新疆,2012,0.579612166833825,,79.02555602000001
新疆,2013,0.667790657317691,,88.59636264999999
新疆,2014,0.707303043841346,,96.43782761
新疆,2015,0.718088193681832,,98.60337452
新疆,2016,0.696570864029762,,105.61486921
新疆,2017,0.684642533120037,,113.33736569999999
新疆,2018,0.721334467577633,,115.63004556
新疆,2019,0.7163712448543831,,121.1789725
新疆,2020,0.737519562421586,,122.05351799
新疆,2021,0.739628203005714,,136.65754264
新疆,2022,0.750735381393989,,138.86790016
江苏,2003,0.6074027929393571,,72.60948488
江苏,2004,0.5544005873365581,,93.02758909
江苏,2005,0.537432036420897,,114.4354462
江苏,2006,0.548836777313155,,126.02975264999999
江苏,2007,0.5479357280427131,,140.34532852
江苏,2008,0.54446393674124,,152.88997541
江苏,2009,0.558437763695798,,164.00263706
江苏,2010,0.592475252055433,,169.535946559
江苏,2011,0.579853173294981,,184.58835262
江苏,2012,0.608116491104732,,189.20644946000002
江苏,2013,0.629735343971222,,191.52204290999998
江苏,2014,0.6375440912758741,,196.58931281000002
江苏,2015,0.636768797772383,,204.05266336
江苏,2016,0.6512094300654869,,209.8329182
江苏,2017,0.6684393817877581,,213.13757759
江苏,2018,0.6986806368489871,,219.0821229
江苏,2019,0.6827143905801509,,228.94145881
江苏,2020,0.701970632566771,,228.07822147
江苏,2021,0.723332114946224,,237.30744610000002
江苏,2022,0.7261331350172779,,242.14921573
江西,2003,0.45608273352165696,,23.58442335
江西,2004,0.411648773761474,,25.64912154
江西,2005,0.42820777755555395,,28.821694739999998
江西,2006,0.40797527373061504,,33.36870545
江西,2007,0.37447820279269495,,39.42381439
江西,2008,0.370850326270986,,41.863244279999996
江西,2009,0.35612934423545395,,46.610242959999994
江西,2010,0.445966881554967,,45.334558628
江西,2011,0.43577514389347205,,48.41810155
江西,2012,0.44635867750132996,,52.19768575
江西,2013,0.48907330284785,,55.88130489
江西,2014,0.482277661391338,,59.44951331
江西,2015,0.48079051059801303,,63.36659031
江西,2016,0.501764439290897,,64.41281408
江西,2017,0.5175568377134661,,66.74406514
江西,2018,0.5626132086086719,,68.15951402
江西,2019,0.579156359536025,,70.16836452
江西,2020,0.593055689676989,,69.55926932
江西,2021,0.623623295131492,,71.44453924
江西,2022,0.635850648412141,,73.66637662
河北,2003,0.266230244935171,,99.8594483
河北,2004,0.269479546312843,,112.13474482
河北,2005,0.27089902084054096,,144.58452267
河北,2006,0.273500034701593,,157.44723878000002
河北,2007,0.288239289143675,,170.559383268167
河北,2008,0.27585398610274203,,179.06808671890002
河北,2009,0.28311273746362897,,185.54161687849998
河北,2010,0.31695213478206996,,196.3667913696
河北,2011,0.329794389157678,,223.8626968602
河北,2012,0.32482745211989394,,229.02866577249998
河北,2013,0.33357060709789,,235.04684601
河北,2014,0.34053564591058005,,228.98500478999998
河北,2015,0.36287120586406596,,229.55228082000002
河北,2016,0.38081203026923305,,230.83438968
河北,2017,0.41143515365347905,,227.72322531999998
河北,2018,0.42669203781727205,,260.03628435999997
河北,2019,0.430192064684234,,248.40812089
河北,2020,0.427828724282293,,252.18549470000002
河北,2021,0.49200783038988805,,246.10964556
河北,2022,0.499138018901254,,245.55436344
河南,2003,0.41036753725117703,,61.00403545
河南,2004,0.402532424222935,,77.98566615
河南,2005,0.34474203371077705,,99.56482910000001
河南,2006,0.332326287700076,,115.34719596000001
河南,2007,0.353458370517152,,127.6356055
河南,2008,0.364875837520237,,131.38826102000002
河南,2009,0.359735519154207,,139.7112592
河南,2010,0.377754852929473,,145.35204383
河南,2011,0.41533525067050003,,159.4993447225
河南,2012,0.496491190800898,,154.3050496415
河南,2013,0.559405089304245,,145.14155186
河南,2014,0.5377488058071089,,153.98584169
河南,2015,0.55525947244843,,155.08759386
河南,2016,0.598236867343142,,157.17818221
河南,2017,0.630682220271944,,155.40373375
河南,2018,0.662036358708042,,147.97323694
河南,2019,0.681253922358651,,146.48993467
河南,2020,0.668203360982793,,151.42384157
河南,2021,0.6981604369887551,,158.26823937
河南,2022,0.711669809053054,,163.04674861
浙江,2003,0.6723404727126929,,54.97821406
浙江,2004,0.6327472091837381,,66.81339615
浙江,2005,0.660329127901619,,80.22981300000001
浙江,2006,0.68300190820993,,88.03500984
浙江,2007,0.701814987148677,,96.76993830400001
浙江,2008,0.709096279032392,,102.0617679992
浙江,2009,0.722827175809739,,104.617236127
浙江,2010,0.753424364421142,,109.77987677920001
浙江,2011,0.765420322815016,,118.31878606480001
浙江,2012,0.774355518502739,,120.87388902720001
浙江,2013,0.778142620062837,,123.55585371
浙江,2014,0.776741462752554,,126.66533086999999
浙江,2015,0.784294252729361,,133.59504262000002
浙江,2016,0.8146106642015449,,134.80137842
浙江,2017,0.851890223402323,,137.47525063999998
浙江,2018,0.872592702108616,,140.53076375
浙江,2019,0.8737277842686411,,143.42404593999998
浙江,2020,0.886468773321979,,161.13299472999998
浙江,2021,0.884606920521214,,171.76480227
浙江,2022,0.9519547466230154,,358.02628753
海南,2003,0.619535602715109,,3.3279695
海南,2004,0.744402755573951,,8.20267153
海南,2005,0.726911810276629,,2.97239837
海南,2006,0.9015825366786329,,7.3431144800000006
海南,2007,0.9079697694322926,,8.2192039
海南,2008,0.9042060999621442,,9.71711309
海南,2009,0.871233276955473,,10.18497333
海南,2010,0.891300750046415,,11.48770107
海南,2011,0.9005455669072244,,14.94485991
海南,2012,0.8874514026863161,,15.18726693
海南,2013,0.9012285947899449,,15.27687823
海南,2014,0.9069620861169305,,15.684733450000001
海南,2015,0.91633083612211,,16.1054191
海南,2016,0.9048532371914616,,16.43283727
海南,2017,0.9008039792357025,,16.75051718
海南,2018,0.898189243365307,,17.45003464
海南,2019,0.9024600360130278,,17.92200877
海南,2020,0.9097861586385304,,17.45893065
海南,2021,0.9695307504997268,,55.06148453
海南,2022,0.9207304756746645,,18.94485974
湖北,2003,0.37975548008681204,,59.325254990000005
湖北,2004,0.38381089781147804,,63.34696057
湖北,2005,0.421227318688566,,72.76927438
湖北,2006,0.450812303511977,,81.40946275
湖北,2007,0.45821024889863304,,90.14367544000001
湖北,2008,0.478914122731386,,99.47007081
湖北,2009,0.466130557344416,,108.51204705
湖北,2010,0.385088456551436,,115.92733589
湖北,2011,0.373872729148791,,131.96275974
湖北,2012,0.375246325281935,,139.54269591169998
湖北,2013,0.495991028619712,,114.26769651000001
湖北,2014,0.5174090094097881,,119.66537446000001
湖北,2015,0.528129320029534,,118.52363269
湖北,2016,0.5272731799069841,,118.33154095
湖北,2017,0.539078948584842,,121.40558579
湖北,2018,0.607109348469798,,118.14759953999999
湖北,2019,0.634201292855511,,122.60517641
湖北,2020,0.6310419161355441,,115.53686539
湖北,2021,0.647521988441056,,128.75726582
湖北,2022,0.621807888217238,,131.26577005
湖南,2003,0.378637753726081,,37.98466077
湖南,2004,0.410105013473003,,45.31582914
湖南,2005,0.31627523291717996,,72.63250517
湖南,2006,0.333929228819168,,78.17294772999999
湖南,2007,0.34092350073812205,,83.90038665
湖南,2008,0.36967866623302603,,92.60329277000001
湖南,2009,0.39940951522976,,98.64880677
湖南,2010,0.480510494819395,,99.75678432999999
湖南,2011,0.49035318914427695,,110.52628588830001
湖南,2012,0.498776285396189,,115.48426369999999
湖南,2013,0.542751903294138,,107.62512790000001
湖南,2014,0.5403147697919519,,111.15102686
湖南,2015,0.494816642322906,,111.40368772
湖南,2016,0.487083193719832,,116.01185173
湖南,2017,0.45301149673490004,,120.24044931
湖南,2018,0.5275175343745739,,112.82745168
湖南,2019,0.547959400195799,,115.1043088
湖南,2020,0.552632935033028,,115.78953380000002
湖南,2021,0.652185714699594,,118.95721754
湖南,2022,0.661215773601525,,118.73351618999999
甘肃,2003,0.5031782295308189,,22.089167670000002
甘肃,2004,0.5127267350810301,,27.16764416
甘肃,2005,0.5056293815858091,,31.091722479999998
甘肃,2006,0.512886000632607,,33.56659039
甘肃,2007,0.511431474428784,,34.927894689999995
甘肃,2008,0.5225831507835039,,36.98477387
甘肃,2009,0.540862015310464,,37.40390711
甘肃,2010,0.525082522407244,,38.90129187
甘肃,2011,0.5292076971137369,,42.64227543
甘肃,2012,0.522341711415685,,47.261774640000006
甘肃,2013,0.59018575190167,,48.86231214
甘肃,2014,0.5828852064607479,,50.92175281
甘肃,2015,0.588238336870031,,50.59679855
甘肃,2016,0.602939526456244,,49.360266069999994
甘肃,2017,0.635269599065747,,49.558509830000006
甘肃,2018,0.680432401455122,,50.28363837
甘肃,2019,0.679858867575322,,50.9574183
